id,url,type,boatClass,make,model,year,condition,length_ft,beam_ft,dryWeight_lb,created,hullMaterial,fuelType,numEngines,totalHP,maxEngineYear,minEngineYear,engineCategory,price,sellerId,city,country,state,zip
7117477,https://www.boattrader.com/listing/2019-tracker-grizzly-1754-sc-103603658/,power,power-jon,Tracker,Grizzly 1754 SC,2019,new,17.08,6.5,882,2019-06-17T06:17:55.000Z,aluminum,,1,40,,,outboard,15665,155528,Noblesville,US,IN,46060
7117486,https://www.boattrader.com/listing/2019-tracker-pro-team-175-txw-103603667/,power,power-bass,Tracker,Pro Team 175 TXW,2019,new,17.58,7.42,1050,2019-06-17T06:17:57.000Z,aluminum,,1,75,,,outboard-4s,20845,1211,Kodak,US,TN,37764
7117499,https://www.boattrader.com/listing/2019-sun-tracker-bass-buggy-16-dlx-103603713/,power,power-pontoon,Sun Tracker,Bass Buggy 16 DLX,2019,new,16,7.08,1175,2019-06-17T06:17:59.000Z,aluminum,,1,40,,,outboard,19940,155371,Sidney,US,NE,69160
7117520,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103603732/,power,power-aluminum,Tracker,Pro Guide V-175 Combo,2019,new,17.58,8.08,1525,2019-06-17T06:18:04.000Z,aluminum,,1,90,,,outboard,26770,1237,San Antonio,US,TX,78257
7117537,https://www.boattrader.com/listing/2019-tracker-targa-v-18-combo-103603722/,power,power-aluminum,Tracker,Targa V-18 Combo,2019,new,18.17,8.5,2092,2019-06-17T06:18:07.000Z,aluminum,,1,175,,,outboard,36870,1211,Kodak,US,TN,37764
7117539,https://www.boattrader.com/listing/2019-sun-tracker-fishin-barge-20-dlx-103603724/,power,power-pontoon,Sun Tracker,"Fishin' Barge 20 DLX",2019,new,21.92,8.5,1700,2019-06-17T06:18:08.000Z,aluminum,,1,90,,,outboard,29235,155599,Owatonna,US,MN,55060
7117558,https://www.boattrader.com/listing/2019-tracker-grizzly-1860-cc-103603704/,power,power-jon,Tracker,Grizzly 1860 CC,2019,new,19.17,7,1020,2019-06-17T06:18:11.000Z,aluminum,,1,90,,,outboard,20965,1211,Kodak,US,TN,37764
7117556,https://www.boattrader.com/listing/2019-sun-tracker-bass-buggy-16-dlx-103603702/,power,power-pontoon,Sun Tracker,Bass Buggy 16 DLX,2019,new,16,7.08,1175,2019-06-17T06:18:11.000Z,aluminum,,1,40,,,outboard,20975,1056,Abilene,US,TX,79601
7117575,https://www.boattrader.com/listing/2019-sun-tracker-bass-buggy-16-dlx-103603782/,power,power-pontoon,Sun Tracker,Bass Buggy 16 DLX,2019,new,16,7.08,1175,2019-06-17T06:18:14.000Z,aluminum,,1,40,,,outboard,20240,157755,Gonzales,US,LA,70737
6867817,https://www.boattrader.com/listing/1998-sea-ray-sundeck-103458366/,power,power-unspec,Sea Ray,Sundeck,1998,used,24,8.5,3750,2018-10-06T10:06:13.000Z,fiberglass,gasoline,1,0,1998,1998,inboard-outboard,14900,30024,Punta Gorda,US,FL,33950
7109793,https://www.boattrader.com/listing/2019-nauticstar-193-sc-103599847/,power,power-deck,NauticStar,193 SC,2019,new,19,8.5,2100,2019-06-11T10:18:17.000Z,fiberglass,gasoline,1,0,2019,2019,,29847,51406,Lansing,US,MI,48821
7080853,https://www.boattrader.com/listing/2019-starcraft-211-mdx-cc-103578553/,power,power-center,Starcraft,211 MDX CC,2019,new,21.8,8.5,2715,2019-05-13T11:23:18.000Z,fiberglass,gasoline,0,,,,,,43195,Melbourne,US,FL,32940
7086544,https://www.boattrader.com/listing/2003-egg-harbor-predator-103582717/,power,power-sportfish,Egg Harbor,Predator,2003,used,35,12,16000,2019-05-17T12:18:52.000Z,fiberglass,diesel,2,880,2003,2003,inboard,339000,5911,Miami,US,FL,33133
7086129,https://www.boattrader.com/listing/2019-sylvan-822-lz-103582404/,power,power-pontoon,Sylvan,822 LZ,2019,new,23.08,8,,2019-05-17T07:48:16.000Z,other,other,1,90,,,outboard,29995,34900,Southaven,US,MS,38671
7100913,https://www.boattrader.com/listing/2019-starcraft-sls-5-103593538/,power,power-pontoon,Starcraft,SLS 5,2019,new,25.83,8.5,,2019-06-03T07:16:18.000Z,aluminum,gasoline,1,300,,,outboard,54995,34900,Southaven,US,MS,38671
6986226,https://www.boattrader.com/listing/2019-sportsman-heritage-231-103507491/,power,power-center,Sportsman,Heritage 231,2019,new,23,8.5,2750,2019-02-12T14:02:19.000Z,other,other,1,250,,,outboard,78766,222252,Holden,US,ME,04429
7117692,https://www.boattrader.com/listing/2013-sea-hunt-ultra-234-103603861/,power,power-saltfish,Sea Hunt,Ultra 234,2013,used,23.33,8.5,2650,2019-06-17T07:53:00.000Z,fiberglass,gasoline,1,250,,,outboard-4s,48900,98359,Lake Charles,US,LA,33133
7070459,https://www.boattrader.com/listing/2019-mercury-pro-xs-150-103570541/,power,power-other,Mercury,Pro XS® 150,2019,new,3,1,456,2019-05-02T15:34:55.000Z,other,other,1,150,,,,11500,34900,Southaven,US,MS,38671
6740954,https://www.boattrader.com/listing/2019-yellowfin-36-center-console-103338144/,power,power-center,Yellowfin,36 Center Console,2019,new,36,10,9500,2018-06-09T07:30:01.000Z,fiberglass,gasoline,3,900,2019,2019,outboard-4s,,14219,Spring Lake,US,MI,49456
7070454,https://www.boattrader.com/listing/2019-mercury-pro-xs-150-103570536/,power,power-other,Mercury,Pro XS® 150,2019,new,3,1,456,2019-05-02T15:31:55.000Z,other,other,1,150,,,,11500,34900,Southaven,US,MS,38671
6795376,https://www.boattrader.com/listing/2019-manitou-encore-103377866/,power,power-pontoon,Manitou,Encore,2019,new,26.3,8.5,3420,2018-08-03T12:08:34.000Z,aluminum,gasoline,1,250,2018,2018,outboard-4s,,34620,Bronston,US,KY,42518
7116566,https://www.boattrader.com/listing/1986-century-meridien-275-103603898/,power,power-cuddy,Century,Meridien 275,1986,used,27,8,5400,2019-06-15T05:43:52.000Z,fiberglass,gasoline,1,260,,,inboard-outboard,7490,42576,Knoxville,US,TN,37922
7074135,https://www.boattrader.com/listing/2002-tiara-3500-open-103573424/,power,power-cruiser,Tiara,3500 Open,2002,used,35.5,13.25,,2019-05-06T14:53:53.000Z,fiberglass,gasoline,2,770,2002,2002,inboard,149900,35191,Lester Prairie,US,MN,55354
6147515,https://www.boattrader.com/listing/2012-regal-30-express-cruiser-102993908/,power,power-cruiser,Regal,30 Express Cruiser,2012,used,30,,,2017-02-20T09:10:18.000Z,fiberglass,gasoline,1,450,,,inboard,84999,106014,Gainesville,US,GA,30501
6791653,https://www.boattrader.com/listing/1997-skeeter-185-zx-c-103375282/,power,power-fresh,Skeeter,185 Zx C,1997,used,18,8,,2018-07-31T12:29:32.000Z,fiberglass,gasoline,1,150,,,outboard,3500,45525,Mendon,US,MA,01756
7117846,https://www.boattrader.com/listing/2004-malibu-wakesetter-vlx-21-103603959/,power,power-skiwake,Malibu,Wakesetter Vlx 21,2004,used,21,7.75,,2019-06-17T09:49:15.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,24900,34336,Lake Placid,US,FL,33852
7117891,https://www.boattrader.com/listing/2003-larsenb-190-se-103603990/,power,power-runabout,LarsenB,190 SE,2003,used,19,8.17,,2019-06-17T10:16:10.000Z,fiberglass,gasoline,1,190,2003,2003,,11995,215394,Shawano,US,WI,54166
7111346,https://www.boattrader.com/listing/2014-hurricane-fun-deck-226-103600961/,power,power-pontoon,Hurricane,Fun Deck 226,2014,used,20,8.5,,2019-06-12T14:00:20.000Z,fiberglass,gasoline,1,150,,,outboard-4s,29900,34336,Lake Placid,US,FL,33852
6763620,https://www.boattrader.com/listing/1998-nordhavn-57-pilothouse-trawler-103354008/,power,power-trawler,Nordhavn,57 Pilothouse Trawler,1998,used,57.1,17.58,,2018-07-02T10:23:36.000Z,fiberglass,diesel,2,395,,,,995000,2486,Seattle,US,WA,98109
7116831,https://www.boattrader.com/listing/2010-seaswirl-striper-2101-walkaround-ob-103604013/,power,power-fresh,Seaswirl Striper,2101 Walkaround OB,2010,used,21.5,8.5,3455,2019-06-15T10:55:21.000Z,fiberglass,gasoline,1,150,,,outboard-4s,31900,34974,Tonawanda,US,NY,14150
7117920,https://www.boattrader.com/listing/2016-lund-1650-rebel-xl-ss-103604014/,power,power-fresh,Lund,1650 Rebel XL SS,2016,used,16.5,7,850,2019-06-17T10:38:26.000Z,aluminum,gasoline,1,60,2016,2016,outboard,22900,34938,Colchester,US,VT,05446
7117938,https://www.boattrader.com/listing/2016-cypress-cay-220-cabana-103604021/,power,power-pontoon,Cypress Cay,220 Cabana,2016,used,22,8.5,2984,2019-06-17T10:46:51.000Z,aluminum,gasoline,1,150,2017,2017,outboard-4s,39900,34938,Colchester,US,VT,05446
7027852,https://www.boattrader.com/listing/2019-glastron-gtd-205-103536715/,power,power-skiwake,Glastron,GTD 205,2019,new,21,8,,2019-03-25T08:51:02.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,,50829,Hot Springs National Park,US,AR,71913
7111398,https://www.boattrader.com/listing/2019-nautique-g23-103601021/,power,power-skiwake,Nautique,G23,2019,new,23,8,,2019-06-12T14:47:48.000Z,fiberglass,gasoline,1,0,2019,2019,v-drive,,50829,Hot Springs National Park,US,AR,71913
7116800,https://www.boattrader.com/listing/2019-starcraft-exs-3-103603265/,power,power-pontoon,Starcraft,EXS 3,2019,new,23,8.42,,2019-06-15T09:53:13.000Z,aluminum,gasoline,1,150,2019,2019,outboard,,50829,Hot Springs National Park,US,AR,71913
7097639,https://www.boattrader.com/listing/2019-excel-bay-pro-203-103590942/,power,power-aluminum,Excel,Bay Pro 203,2019,new,20,8,,2019-05-30T06:03:41.000Z,aluminum,gasoline,0,,,,,33900,50829,Hot Springs National Park,US,AR,71913
7112442,https://www.boattrader.com/listing/2019-skeeter-225-zx-103601694/,power,power-bass,Skeeter,225 Zx,2019,new,19,8,,2019-06-13T11:43:24.000Z,fiberglass,gasoline,0,,,,,55690,50829,Hot Springs National Park,US,AR,71913
7116785,https://www.boattrader.com/listing/2019-starcraft-exs-3-103603254/,power,power-pontoon,Starcraft,EXS 3,2019,new,23,8.42,,2019-06-15T09:35:13.000Z,aluminum,gasoline,1,150,2019,2019,outboard,,50829,Hot Springs National Park,US,AR,71913
7111418,https://www.boattrader.com/listing/2019-starcraft-exs-3-103601038/,power,power-pontoon,Starcraft,EXS 3,2019,new,23,8.42,,2019-06-12T15:05:44.000Z,aluminum,gasoline,0,,,,,,50829,Hot Springs National Park,US,AR,71913
7027711,https://www.boattrader.com/listing/2019-sylvan-mirage-8520dlz-103536628/,power,power-pontoon,Sylvan,Mirage 8520DLZ,2019,new,20,8,,2019-03-25T06:55:18.000Z,aluminum,gasoline,1,0,,,outboard,,50829,Hot Springs National Park,US,AR,71913
6831557,https://www.boattrader.com/listing/2019-mastercraft-x24-103405901/,power,power-skiwake,Mastercraft,X24,2019,new,24.17,8.5,6100,2018-09-04T16:20:08.000Z,fiberglass,gasoline,1,0,2019,2019,inboard,,6493,Visalia,US,CA,93292
7055061,https://www.boattrader.com/listing/2011-reinell-197-ls-103558059/,power,power-runabout,Reinell,197 Ls,2011,used,19,8,2860,2019-04-18T15:16:45.000Z,fiberglass,gasoline,1,0,,,,26995,6493,Visalia,US,CA,93292
7075335,https://www.boattrader.com/listing/2016-mastercraft-nxt22-103574318/,power,power-skiwake,Mastercraft,NXT22,2016,used,22,8.17,4200,2019-05-07T16:28:32.000Z,fiberglass,gasoline,1,0,2016,2016,inboard,67995,6493,Visalia,US,CA,93292
7044948,https://www.boattrader.com/listing/2019-nor-tech-340-sport-center-console-103549622/,power,power-center,Nor-Tech,340 Sport Center Console,2019,new,34,10,9500,2019-04-10T12:28:18.000Z,fiberglass,gasoline,3,1050,2019,2019,multiple,429900,40083,Annapolis,US,MD,21403
7063550,https://www.boattrader.com/listing/2002-world-cat-246-sf-103564131/,power,power-pcatamaran,World Cat,246 SF,2002,used,24.5,8.5,3900,2019-04-26T06:47:09.000Z,fiberglass,gasoline,2,230,2002,2002,multiple,52500,54903,Islamorada,US,FL,33036
6963805,https://www.boattrader.com/listing/2019-sea-chaser-sea-skiff-103492247/,power,power-center,Sea Chaser,sea skiff,2019,new,19,8,1861,2019-01-21T12:49:12.000Z,fiberglass,gasoline,0,,,,,,5217,Wareham,US,MA,02571
3764061,https://www.boattrader.com/listing/2002-velocity-39-100150439/,power,power-highperf,Velocity,39,2002,used,39,,,2011-10-12T13:27:43.000Z,composite,gasoline,1,0,,,,109000,34634,Middletown,US,PA,17057
6851374,https://www.boattrader.com/listing/2019-robalo-r160-center-console-103419256/,power,power-center,Robalo,R160 Center Console,2019,new,16.33,7,1600,2018-09-21T10:24:37.000Z,fiberglass,gasoline,1,0,,,outboard,22695,34634,Middletown,US,PA,17057
6851467,https://www.boattrader.com/listing/2019-robalo-r200-center-console-103419339/,power,power-center,Robalo,R200 Center Console,2019,new,20.58,8.33,3000,2018-09-21T11:28:36.000Z,fiberglass,gasoline,1,0,,,outboard,40795,34634,Middletown,US,PA,17057
7113434,https://www.boattrader.com/listing/2002-carver-350-mariner-103602372/,power,power-cruiser,Carver,350 Mariner,2002,used,35,12.75,18800,2019-06-14T08:32:08.000Z,fiberglass,gasoline,2,640,,,inboard,74900,17465,Deep River,US,CT,06405
6291116,https://www.boattrader.com/listing/2017-starcraft-mx-23-c-103097130/,power,power-pontoon,Starcraft,MX 23 C,2017,new,24.83,8.5,2425,2017-07-06T09:39:49.000Z,aluminum,gasoline,1,0,,,outboard,37900,34634,Middletown,US,PA,17057
7066548,https://www.boattrader.com/listing/2008-hunter-38-103566340/,sail,sail-cruiser,Hunter,38,2008,used,38,12.92,18342.44,2019-04-29T15:45:49.000Z,fiberglass,diesel,1,40,2008,2008,inboard,115000,5051,Deltaville,US,VA,23043
6970375,https://www.boattrader.com/listing/1994-pursuit-3100-open-103499055/,power,power-expresscruiser,Pursuit,3100 Open,1994,used,31,12,12300,2019-01-28T08:33:46.000Z,fiberglass,diesel,2,460,,,inboard,47900,27713,Cape Coral,US,FL,33914
6466280,https://www.boattrader.com/listing/1998-bayliner-3685-avanti-sunbridge-103174150/,power,power-expresscruiser,Bayliner,3685 Avanti Sunbridge,1998,used,39,13,,2017-10-17T10:38:26.000Z,fiberglass,gasoline,2,620,,,inboard,49900,10279,Red Bank,US,NJ,
7118101,https://www.boattrader.com/listing/2016-g3-eagle-176-103604226/,power,power-aluminum,G3,Eagle 176,2016,used,17.58,6.67,1000,2019-06-17T12:42:48.000Z,aluminum,gasoline,1,0,,,outboard,19995,34815,Harriman,US,TN,37748
7118108,https://www.boattrader.com/listing/2018-starcraft-sls-3--103604233/,power,power-pontoon,Starcraft,SLS 3,2018,new,23.83,8.5,2425,2019-06-17T12:49:38.000Z,aluminum,gasoline,1,0,,,outboard,39900,34634,Middletown,US,PA,17057
5956110,https://www.boattrader.com/listing/2019-starcraft-ex-23-c-102873553/,power,power-pontoon,Starcraft,EX 23 C,2019,new,23.83,8.5,2100,2016-09-30T08:46:28.000Z,aluminum,,1,0,,,outboard,33900,34634,Middletown,US,PA,17057
6971473,https://www.boattrader.com/listing/2007-wellcraft-360-coastal-103499609/,power,power-expresscruiser,Wellcraft,360 Coastal,2007,used,36,13.67,20000,2019-01-29T09:19:31.000Z,fiberglass,diesel,2,740,,,inboard,199500,5704,Ocean City,US,NJ,08226
7118168,https://www.boattrader.com/listing/2017-trifecta-22rfc-2-0-103604285/,power,power-pontoon,Trifecta,22RFC 2.0,2017,used,22.66,8.5,,2019-06-17T13:17:30.000Z,aluminum,gasoline,0,,,,,28995,5886,Martin,US,GA,30557
7118171,https://www.boattrader.com/listing/1997-tiara-2700-open-103604299/,power,power-cruiser,Tiara,2700 Open,1997,used,27,8.5,,2019-06-17T13:20:01.000Z,fiberglass,gasoline,0,,,,,24900,5169,Sodus Point,US,NY,14555
6951982,https://www.boattrader.com/listing/2019-starcraft-ex-22-c-103484319/,power,power-pontoon,Starcraft,EX 22 C,2019,new,22.75,8.5,2100,2019-01-09T10:49:19.000Z,aluminum,gasoline,1,0,,,outboard,29100,34634,Middletown,US,PA,17057
7101127,https://www.boattrader.com/listing/1986-ocean-yachts-44-super-sport-103595707/,power,power-sportfish,Ocean Yachts,44 Super Sport,1986,used,45,15.17,36000,2019-06-03T09:42:00.000Z,fiberglass,diesel,2,1200,,,inboard,179000,27000,Virginia Beach,US,VA,23451
6676437,https://www.boattrader.com/listing/2018-stingray-235lr-103292818/,power,power-bowrider,Stingray,235LR,2018,new,23.92,8.33,4105,2018-04-10T14:08:37.000Z,ferro-cement,gasoline,1,300,,,inboard-outboard,56494,29229,Woodbridge,US,VA,22192
7118289,https://www.boattrader.com/listing/2001-rinker-242fiesta-vee-103604400/,power,power-expresscruiser,Rinker,242FIESTA VEE,2001,used,24,,,2019-06-17T14:17:04.000Z,fiberglass,other,1,0,,,,18900,42457,Walworth,US,WI,53184
7059690,https://www.boattrader.com/listing/2019-sylvan-mirage-cruise-820-cruise-103561028/,power,power-pontoon,Sylvan,Mirage Cruise 820 Cruise,2019,new,20,8,,2019-04-23T12:38:25.000Z,fiberglass,other,1,0,,,,,5779,Fenton,US,MI,48430
7118313,https://www.boattrader.com/listing/2019-sylvan-mirage-cruise-le-8522-dlz-le-103604404/,power,power-pontoon,Sylvan,Mirage Cruise LE 8522 DLZ LE,2019,new,22,8.5,,2019-06-17T14:18:29.000Z,fiberglass,other,1,0,,,,,185684,Waterford,US,MI,48328
7072042,https://www.boattrader.com/listing/1996-regal-322-commodore-103571846/,power,power-expresscruiser,Regal,322 Commodore,1996,used,32,,,2019-05-03T14:19:05.000Z,fiberglass,other,2,0,,,,32500,5776,Bay City,US,MI,48708
7052843,https://www.boattrader.com/listing/2007-crownline-270-br-103556183/,power,power-bowrider,Crownline,270 BR,2007,used,27,,,2019-04-17T15:16:01.000Z,fiberglass,other,1,0,,,,51995,65089,Antioch,US,IL,60002
7053884,https://www.boattrader.com/listing/2003-sea-ray-380-sundancer-103557097/,power,power-expresscruiser,Sea Ray,380 Sundancer,2003,used,38,,,2019-04-17T16:03:08.000Z,fiberglass,other,2,0,,,,124900,5780,Marblehead,US,OH,43440
7052837,https://www.boattrader.com/listing/2018-glastron-gt-jet-207-103556155/,power,power-bowrider,Glastron,GT Jet 207,2018,new,20,8,2520,2019-04-17T15:16:00.000Z,fiberglass,gasoline,1,0,,,,,5780,Marblehead,US,OH,43440
7052809,https://www.boattrader.com/listing/2009-sea-ray-550-sundancer-103556138/,power,power-motor,Sea Ray,550 Sundancer,2009,used,55,,,2019-04-17T15:14:05.000Z,fiberglass,other,2,0,,,,799995,5211,Winthrop Harbor,US,IL,60096
7052879,https://www.boattrader.com/listing/2018-tige-20-r20-103556225/,power,power-skiwake,Tige,20-R20,2018,new,20,,,2019-04-17T15:16:01.000Z,fiberglass,other,1,0,,,,,65089,Antioch,US,IL,60002
7082587,https://www.boattrader.com/listing/2003-sea-ray-390-motor-yacht-103579952/,power,power-motor,Sea Ray,390 Motor Yacht,2003,used,39,,,2019-05-14T14:20:29.000Z,fiberglass,other,2,0,,,,159995,5268,Pewaukee,US,WI,53072
7118376,https://www.boattrader.com/listing/2019-yamaha-boats-ar-195-103604456/,power,power-jet,Yamaha Boats,AR 195,2019,new,19,8,,2019-06-17T14:20:30.000Z,fiberglass,other,1,0,,,,,5268,Pewaukee,US,WI,53072
7086861,https://www.boattrader.com/listing/2019-starcraft-limited-ob-1915-ob-103582940/,power,power-deck,Starcraft,Limited OB 1915 OB,2019,new,19,8.5,,2019-05-17T15:44:05.000Z,fiberglass,other,1,0,,,,,65089,Antioch,US,IL,60002
7046321,https://www.boattrader.com/listing/2018-jc-pontoon-sporttoon-24-lg-103550892/,power,power-pontoon,JC PONTOON,SPORTTOON 24 LG,2018,new,24,,,2019-04-11T11:11:23.000Z,fiberglass,other,1,0,,,,,5268,Pewaukee,US,WI,53072
6947211,https://www.boattrader.com/listing/2006-catalina-34-mkii-103481157/,sail,sail-racercruiser,Catalina,34 MkII,2006,used,34,11.75,,2019-01-03T09:00:48.000Z,fiberglass,diesel,1,35,2006,2006,inboard,65000,6406,Punta Gorda,US,FL,33950
6753877,https://www.boattrader.com/listing/2007-nautique-super-air-220-103347153/,power,power-skiwake,Nautique,Super Air 220,2007,used,24.25,8,4070,2018-06-21T13:28:09.000Z,fiberglass,gasoline,1,330,,,inboard,39900,34439,Mesa,US,AZ,85202
7028497,https://www.boattrader.com/listing/1994-starcraft-2012-103537190/,power,power-runabout,Starcraft,2012,1994,used,20,8,,2019-03-25T14:50:27.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,9995,34567,Everett,US,WA,98201
6926290,https://www.boattrader.com/listing/2013-mti-44-103467418/,power,power-pcatamaran,MTI,44,2013,used,44,10.5,,2018-12-03T11:14:12.000Z,composite,gasoline,2,2200,2013,2013,inboard-outboard,499900,62189,Toms River,US,NJ,08753
7118624,https://www.boattrader.com/listing/2019-chaparral-21-h2o-sport-103604683/,power,power-bowrider,Chaparral,21 H2O Sport,2019,new,21,8.33,3100,2019-06-17T20:22:56.000Z,fiberglass,gasoline,1,250,2019,2019,inboard,45790,14295,Harrison Township,US,MI,48045
7109852,https://www.boattrader.com/listing/2018-southport-292-fe-103599878/,power,power-center,Southport,292 FE,2018,used,29,10.5,5800,2019-06-11T10:48:42.000Z,fiberglass,gasoline,2,600,,,outboard,299900,6654,Scituate,US,MA,02043
6813860,https://www.boattrader.com/listing/2013-chaparral-246-ssi-103391393/,power,power-bowrider,Chaparral,246 SSi,2013,used,24,8.5,,2018-08-19T05:08:37.000Z,fiberglass,gasoline,1,300,2013,2013,inboard-outboard,39900,17181,Northport,US,NY,11768-2889
7024151,https://www.boattrader.com/listing/2006-century-2901-center-console-103534233/,power,power-sportfish,Century,2901 Center Console,2006,used,29.33,9.5,7000,2019-03-21T08:16:19.000Z,fiberglass,gasoline,2,500,2006,2006,outboard-4s,66900,30027,Wrightsville Beach,US,NC,28480
6749701,https://www.boattrader.com/listing/2014-monterey-320-sport-yacht-103344220/,power,power-cruiser,Monterey,320 Sport Yacht,2014,used,33.83,10.83,13700,2018-06-18T11:13:04.000Z,fiberglass,gasoline,2,600,,,inboard-outboard,189900,5094,Onekama,US,MI,49675
7077518,https://www.boattrader.com/listing/2000-four-winns-328-vista-103575950/,power,power-cruiser,Four Winns,328 Vista,2000,used,32,11.75,12200,2019-05-09T11:12:40.000Z,fiberglass,gasoline,2,620,2000,2000,inboard-outboard,37000,30040,Daytona Beach,US,FL,32114
7016614,https://www.boattrader.com/listing/2000-maxum-2400-scr-103528900/,power,power-cruiser,Maxum,2400 SCR,2000,used,24,8.42,5000,2019-03-13T14:27:48.000Z,fiberglass,gasoline,1,260,2000,2000,inboard-outboard,15900,18223,Woodbridge,US,VA,22191
6679255,https://www.boattrader.com/listing/2001-cruisers-yachts-3075-express-103294683/,power,power-cruiser,Cruisers Yachts,3075 Express,2001,used,32.08,10.33,9500,2018-04-12T18:10:00.000Z,fiberglass,gasoline,2,500,,,,43799,28279,Branford,US,CT,06405
