id,url,type,boatClass,make,model,year,condition,length_ft,beam_ft,dryWeight_lb,created,hullMaterial,fuelType,numEngines,totalHP,maxEngineYear,minEngineYear,engineCategory,price,sellerId,city,country,state,zip
7245327,https://www.boattrader.com/listing/2015-glasstream-240cc-103696908/,power,power-bay,Glasstream,240CC,2015,used,24,24,,2019-10-09T10:02:14.000Z,fiberglass,gasoline,1,225,,,outboard,55000,266750,Ocala,US,FL,34471
7228000,https://www.boattrader.com/listing/2014-cobalt-242-103708000/,power,power-other,Cobalt,242,2014,used,24,8.5,4600,2019-09-24T07:32:47.000Z,other,gasoline,1,350,,,,46354,44095,Brick,US,NJ,08724
7190316,https://www.boattrader.com/listing/2016-boston-whaler-170-montauk-103655741/,power,power-center,Boston Whaler,170 Montauk,2016,used,17,6.83,,2019-08-21T10:01:47.000Z,fiberglass,gasoline,1,90,,,outboard,28995,258600,frostproof / Fort Lauderdale,US,FL,33843
7185625,https://www.boattrader.com/listing/1998-shamrock-220-open-103652873/,power,power-center,Shamrock,220 Open,1998,used,22,8.5,3850,2019-08-16T18:39:25.000Z,fiberglass,gasoline,1,350,1998,1998,inboard,14500,10865,Beach Haven,US,NJ,08008
7221578,https://www.boattrader.com/listing/1986-carver-4207-103679166/,power,power-motor,Carver,4207,1986,used,42,15,,2019-09-18T04:01:39.000Z,fiberglass,gasoline,2,0,,,inboard,98000,56263,Harrison Township,US,MI,48045
7254821,https://www.boattrader.com/listing/2019-four-winns-horizon-230-103703089/,power,power-bowrider,Four Winns,Horizon 230,2019,new,23,9,,2019-10-18T04:00:30.000Z,fiberglass,other,1,0,,,,93146,5266,Madison,US,WI,53704
7086866,https://www.boattrader.com/listing/2019-starcraft-ex-fish-22-cf-103582952/,power,power-pontoon,Starcraft,EX Fish 22 CF,2019,new,22,8.5,,2019-05-17T15:44:05.000Z,fiberglass,other,1,0,,,,29545,5776,Bay City,US,MI,48708
7052753,https://www.boattrader.com/listing/2004-carver-420-mariner-103556103/,power,power-motor,Carver,420 Mariner,2004,used,42,,,2019-04-17T15:14:03.000Z,fiberglass,other,2,0,,,,229900,5211,Winthrop Harbor,US,IL,60096
7243580,https://www.boattrader.com/listing/2008-sea-ray-330-sundancer-103695759/,power,power-cruiser,Sea Ray,330 Sundancer,2008,used,34,11.5,,2019-10-08T04:02:21.000Z,fiberglass,gasoline,2,0,,,,139999,5268,Pewaukee,US,WI,53072
7248689,https://www.boattrader.com/listing/1994-sea-ray-240-overnighter-103699262/,power,power-cuddy,Sea Ray,240 Overnighter,1994,used,24,8.5,,2019-10-12T04:01:56.000Z,fiberglass,other,1,0,,,,11999,5211,Winthrop Harbor,US,IL,60096
7052873,https://www.boattrader.com/listing/1989-carver-3227convertible-103556219/,power,power-sportfish,Carver,3227CONVERTIBLE,1989,used,32,11.42,,2019-04-17T15:16:01.000Z,fiberglass,other,2,0,,,,27995,65089,Antioch,US,IL,60002
7256021,https://www.boattrader.com/listing/2015-scout-195-103704787/,power,power-other,Scout,195,2015,used,19,,,2019-10-19T04:02:31.000Z,fiberglass,other,1,0,,,,29995,5781,Sturgeon Bay,US,WI,54235-0708
7052903,https://www.boattrader.com/listing/2018-alumacraft-voyageur-175-103556263/,power,power-aluminum,Alumacraft,Voyageur 175,2018,new,17,,,2019-04-17T15:17:18.000Z,aluminum,other,1,0,,,,21259,5775,Volo,US,IL,60073
7177448,https://www.boattrader.com/listing/2003-sea-fox-185-dc-103647033/,power,power-dualconsole,Sea Fox,185 Dc,2003,used,18,8.58,,2019-08-09T04:04:29.000Z,fiberglass,other,1,0,,,,8999,5268,Pewaukee,US,WI,53072
7197512,https://www.boattrader.com/listing/1998-chaparral-1830-sport-103660969/,power,power-bowrider,Chaparral,1830 Sport,1998,used,18,,,2019-08-28T04:02:27.000Z,fiberglass,other,1,0,,,,8900,65089,Antioch,US,IL,60002
7149857,https://www.boattrader.com/listing/2017-sea-ray-230-slw-103626169/,power,power-bowrider,Sea Ray,230 SLW,2017,used,23,8.5,,2019-07-17T04:02:17.000Z,fiberglass,gasoline,1,0,,,inboard,84900,6159,Grand Haven,US,MI,49417
7254830,https://www.boattrader.com/listing/1999-maurell-crest-ii-103703094/,power,power-pontoon,Maurell,CREST II,1999,used,22,,,2019-10-18T04:01:47.000Z,fiberglass,other,1,0,,,,9450,65089,Antioch,US,IL,60002
7052768,https://www.boattrader.com/listing/1994-rinker-280-fiesta-vee-103556086/,power,power-cruiser,Rinker,280 Fiesta Vee,1994,used,28,10,,2019-04-17T15:14:03.000Z,fiberglass,other,2,0,,,,14999,5211,Winthrop Harbor,US,IL,60096
7053119,https://www.boattrader.com/listing/2018-four-winns-355v-103556328/,power,power-expresscruiser,Four Winns,355V,2018,new,35,11.5,,2019-04-17T15:20:14.000Z,fiberglass,other,2,0,,,,209941,5777,Harrison Township,US,MI,48045
7053581,https://www.boattrader.com/listing/2019-barletta-e-20q-103556814/,power,power-pontoon,Barletta,E 20Q,2019,new,20,9,,2019-04-17T15:55:53.000Z,fiberglass,other,1,0,,,,44239,5268,Pewaukee,US,WI,53072
7053677,https://www.boattrader.com/listing/1999-glastron-gs185sf-103556896/,power,power-sportcruiser,Glastron,GS185SF,1999,used,18,,,2019-04-17T15:55:55.000Z,fiberglass,other,1,0,,,,5995,5268,Pewaukee,US,WI,53072
7053767,https://www.boattrader.com/listing/1986-carver-36-aft-cabin-motoryacht-103556970/,power,power-aft,Carver,36 Aft Cabin Motoryacht,1986,used,36,13,,2019-04-17T15:57:00.000Z,fiberglass,other,2,0,,,,29995,5781,Sturgeon Bay,US,WI,54235-0708
7052972,https://www.boattrader.com/listing/1973-lund-16-103556324/,power,power-aluminum,Lund,16,1973,used,16,,,2019-04-17T15:17:20.000Z,aluminum,other,1,0,,,,1995,5775,Volo,US,IL,60073
7086824,https://www.boattrader.com/listing/2019-starcraft-limited-ob-1915-ob-103582944/,power,power-deck,Starcraft,Limited OB 1915 OB,2019,new,19,8.5,,2019-05-17T15:42:40.000Z,fiberglass,other,1,0,,,,27995,185684,Waterford,US,MI,48328
7218380,https://www.boattrader.com/listing/2007-sea-ray-44-sedan-bridge-103676937/,power,power-motor,Sea Ray,44 Sedan Bridge,2007,used,44,14.25,,2019-09-14T04:04:05.000Z,fiberglass,diesel,2,0,,,inboard,329900,5211,Winthrop Harbor,US,IL,60096
7052906,https://www.boattrader.com/listing/2019-barletta-e-24qc-103556268/,power,power-pontoon,Barletta,E 24QC,2019,new,24,9,,2019-04-17T15:17:18.000Z,fiberglass,other,1,0,,,,66915,5775,Volo,US,IL,60073
7189649,https://www.boattrader.com/listing/2020-mastercraft-xt-22-103655357/,power,power-skiwake,Mastercraft,XT-22,2020,new,22,8.5,,2019-08-21T04:02:15.000Z,fiberglass,other,1,0,,,,133368,5268,Pewaukee,US,WI,53072
7246163,https://www.boattrader.com/listing/1996-navigator-4200-classic-103697506/,power,power-pilot,Navigator,4200 CLASSIC,1996,used,42,15,,2019-10-10T04:02:19.000Z,fiberglass,diesel,2,0,,,,199000,5268,Pewaukee,US,WI,53072
7086860,https://www.boattrader.com/listing/2019-starcraft-ex-20-c-103582965/,power,power-pontoon,Starcraft,EX 20 C,2019,new,20,8.5,,2019-05-17T15:44:05.000Z,fiberglass,other,1,0,,,,21491,6159,Grand Haven,US,MI,49417
7053776,https://www.boattrader.com/listing/2003-regal-2765-regal-103556988/,power,power-cuddy,Regal,2765 Regal,2003,used,27,8.5,,2019-04-17T15:57:00.000Z,fiberglass,other,2,0,,,,34989,5781,Sturgeon Bay,US,WI,54235-0708
7046297,https://www.boattrader.com/listing/2019-barletta-l-23qc-103550866/,power,power-pontoon,Barletta,L 23QC,2019,new,23,8.6,,2019-04-11T11:11:22.000Z,fiberglass,other,1,0,,,,59521,5776,Bay City,US,MI,48708
7091516,https://www.boattrader.com/listing/2019-barletta-e-24qc-103586491/,power,power-pontoon,Barletta,E 24QC,2019,new,24,9,,2019-05-22T17:10:26.000Z,fiberglass,other,1,0,,,,65775,5268,Pewaukee,US,WI,53072
7176221,https://www.boattrader.com/listing/2020-scarab-165id-impulse-103646163/,power,power-bowrider,Scarab,165ID/Impulse,2020,new,16,7.08,,2019-08-08T04:03:31.000Z,fiberglass,gasoline,1,0,,,,38571,5775,Volo,US,IL,60073
7052981,https://www.boattrader.com/listing/1995-sea-ray-250-sundancer-103556351/,power,power-expresscruiser,Sea Ray,250 Sundancer,1995,used,25,,,2019-04-17T15:17:20.000Z,fiberglass,other,1,0,,,,13995,5775,Volo,US,IL,60073
7229273,https://www.boattrader.com/listing/2004-marquis-59-pilothouse-103684359/,power,power-other,Marquis,59 Pilothouse,2004,used,59,16.5,,2019-09-25T04:01:05.000Z,fiberglass,diesel,2,0,,,inboard,579000,6159,Grand Haven,US,MI,49417
7066454,https://www.boattrader.com/listing/2016-bayliner-175-bowrider-103566263/,power,power-bowrider,Bayliner,175 Bowrider,2016,used,17,,,2019-04-29T14:20:29.000Z,fiberglass,other,1,0,,,,16495,5268,Pewaukee,US,WI,53072
7153367,https://www.boattrader.com/listing/1994-fountain-35-executioner-103628641/,power,power-highperf,Fountain,35 Executioner,1994,used,35,8.5,,2019-07-20T04:03:53.000Z,fiberglass,gasoline,2,0,,,inboard-outboard,57900,5211,Winthrop Harbor,US,IL,60096
7169624,https://www.boattrader.com/listing/2020-scarab-195id-impact-103640108/,power,power-bowrider,Scarab,195ID/IMPACT,2020,new,19,8,,2019-08-04T04:02:32.000Z,fiberglass,gasoline,1,0,,,,45029,185684,Waterford,US,MI,48328
7200158,https://www.boattrader.com/listing/2017-sea-ray-350-sundancer-103663015/,power,power-expresscruiser,Sea Ray,350 Sundancer,2017,used,35,11.33,,2019-08-30T04:01:22.000Z,fiberglass,gasoline,2,0,,,inboard-outboard,349000,6159,Grand Haven,US,MI,49417
7091513,https://www.boattrader.com/listing/2019-barletta-l-21qc-103586465/,power,power-pontoon,Barletta,L 21QC,2019,new,21,9,,2019-05-22T17:10:26.000Z,fiberglass,other,1,0,,,,61650,5268,Pewaukee,US,WI,53072
7187945,https://www.boattrader.com/listing/2019-mastercraft-nxt-series-nxt22-103654415/,power,power-skiwake,Mastercraft,NXT Series NXT22,2019,new,22,8.17,,2019-08-20T04:03:27.000Z,fiberglass,other,1,0,,,,86217,5775,Volo,US,IL,60073
7052792,https://www.boattrader.com/listing/1983-hatteras-48my-103556129/,power,power-motor,Hatteras,48MY,1983,used,48,15,,2019-04-17T15:14:04.000Z,fiberglass,other,2,0,,,,180000,5211,Winthrop Harbor,US,IL,60096
7174853,https://www.boattrader.com/listing/2007-crownline-180-br-103644500/,power,power-bowrider,Crownline,180 BR,2007,used,18,,,2019-08-07T04:03:50.000Z,fiberglass,other,1,0,,,,14900,65089,Antioch,US,IL,60002
7052750,https://www.boattrader.com/listing/2007-azimut-62-flybridge-103556105/,power,power-flybridge,Azimut,62 Flybridge,2007,used,62,,,2019-04-17T15:14:03.000Z,fiberglass,other,2,0,,,,599900,5211,Winthrop Harbor,US,IL,60096
7263587,https://www.boattrader.com/listing/1998-mastercraft-200vrs-103710236/,power,power-skiwake,Mastercraft,200VRS,1998,used,20,8.33,,2019-10-26T04:02:18.000Z,fiberglass,other,1,0,,,,10495,5268,Pewaukee,US,WI,53072
7233371,https://www.boattrader.com/listing/2012-berkshire-233lxltd-103687248/,power,power-pontoon,Berkshire,233LXLTD,2012,used,23,,,2019-09-28T04:02:22.000Z,aluminum,other,1,0,,,,22995,5781,Sturgeon Bay,US,WI,54235-0708
7052795,https://www.boattrader.com/listing/2011-sea-ray-390-sundancer-103556130/,power,power-expresscruiser,Sea Ray,390 Sundancer,2011,used,39,,,2019-04-17T15:14:04.000Z,fiberglass,other,2,0,,,,269000,5211,Winthrop Harbor,US,IL,60096
7086851,https://www.boattrader.com/listing/2019-starcraft-ex-20-c-103582960/,power,power-pontoon,Starcraft,EX 20 C,2019,new,20,8.5,,2019-05-17T15:43:38.000Z,fiberglass,other,1,0,,,,21891,5776,Bay City,US,MI,48708
7053845,https://www.boattrader.com/listing/2018-scout-lxf-380-lxf-103557062/,power,power-center,Scout,LXF 380 LXF,2018,new,38,13.12,,2019-04-17T16:03:06.000Z,fiberglass,other,3,0,,,,767770,5781,Sturgeon Bay,US,WI,54235-0708
7213787,https://www.boattrader.com/listing/1996-glastron-175-103673674/,power,power-bowrider,Glastron,175,1996,used,17,,,2019-09-11T04:03:28.000Z,fiberglass,other,1,0,,,,5500,5775,Volo,US,IL,60073
7053629,https://www.boattrader.com/listing/2018-jc-pontoon-sporttoon-24-lg-103556849/,power,power-pontoon,JC PONTOON,SPORTTOON 24 LG,2018,new,24,,,2019-04-17T15:55:54.000Z,fiberglass,other,1,0,,,,67532,5268,Pewaukee,US,WI,53072
7176230,https://www.boattrader.com/listing/2020-four-winns-220hd-103646178/,power,power-bowrider,Four Winns,220HD,2020,new,22,8.42,,2019-08-08T04:04:52.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,69646,65089,Antioch,US,IL,60002
7220402,https://www.boattrader.com/listing/2008-bayliner-265sb-103678323/,power,power-other,Bayliner,265SB,2008,used,27,,,2019-09-17T04:04:34.000Z,fiberglass,other,1,0,,,,31900,5211,Winthrop Harbor,US,IL,60096
7053800,https://www.boattrader.com/listing/1996-sea-ray-290-sundancer-103557036/,power,power-expresscruiser,Sea Ray,290 Sundancer,1996,used,29,,,2019-04-17T15:57:01.000Z,fiberglass,other,1,0,,,,29999,5781,Sturgeon Bay,US,WI,54235-0708
7123562,https://www.boattrader.com/listing/1984-chris-craft-catalina-381-103608212/,power,power-aft,Chris-Craft,Catalina 381,1984,used,38,14,,2019-06-21T11:36:06.000Z,fiberglass,gasoline,2,0,,,inboard,41000,5268,Pewaukee,US,WI,53072
7243571,https://www.boattrader.com/listing/2011-sea-ray-350-sundancer-103695750/,power,power-other,Sea Ray,350 Sundancer,2011,used,35,,,2019-10-08T04:01:05.000Z,fiberglass,gasoline,2,0,,,,195000,6159,Grand Haven,US,MI,49417
7176185,https://www.boattrader.com/listing/2020-four-winns-200hd-103646130/,power,power-bowrider,Four Winns,200HD,2020,new,20,8.33,,2019-08-08T04:00:55.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,49321,185684,Waterford,US,MI,48328
7244705,https://www.boattrader.com/listing/2002-malibu-sunscape21lsv-103696523/,power,power-other,Malibu,SUNSCAPE21LSV,2002,used,21,,,2019-10-09T04:01:47.000Z,fiberglass,other,1,0,,,,22995,65089,Antioch,US,IL,60002
7260899,https://www.boattrader.com/listing/1999-mastercraft-210-vrsmaristar-103708329/,power,power-sportcruiser,Mastercraft,210 VRSMARISTAR,1999,used,21,8,,2019-10-24T04:01:17.000Z,fiberglass,gasoline,1,0,,,,19995,185684,Waterford,US,MI,48328
7235579,https://www.boattrader.com/listing/2020-four-winns-220hd-103689769/,power,power-bowrider,Four Winns,220HD,2020,new,22,8.42,,2019-10-01T04:02:22.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,69646,5781,Sturgeon Bay,US,WI,54235-0708
7146191,https://www.boattrader.com/listing/2008-starcraft-206-limited-103623627/,power,power-deck,Starcraft,206 Limited,2008,used,20,8.5,,2019-07-12T13:17:05.000Z,fiberglass,other,1,0,,,,10995,5268,Pewaukee,US,WI,53072
7187954,https://www.boattrader.com/listing/2019-mastercraft-xt-series-xt20-103654411/,power,power-skiwake,Mastercraft,XT Series XT20,2019,new,20,8.17,,2019-08-20T04:03:38.000Z,fiberglass,other,1,0,,,,104871,65089,Antioch,US,IL,60002
7229279,https://www.boattrader.com/listing/2011-yamaha-boats-240-sx-103684364/,power,power-bowrider,Yamaha Boats,240 SX,2011,used,24,,,2019-09-25T04:01:27.000Z,fiberglass,gasoline,2,0,,,,27995,5776,Bay City,US,MI,48708
7118333,https://www.boattrader.com/listing/2000-chaparral-232-sunesta-103604434/,power,power-deck,Chaparral,232 Sunesta,2000,used,23,8.5,,2019-06-17T14:19:23.000Z,fiberglass,other,1,0,,,,11995,5775,Volo,US,IL,60073
7219394,https://www.boattrader.com/listing/1995-sea-ray-330-sundancer-103677665/,power,power-expresscruiser,Sea Ray,330 Sundancer,1995,used,33,,,2019-09-16T04:06:29.000Z,fiberglass,gasoline,2,0,,,inboard-outboard,48500,5781,Sturgeon Bay,US,WI,54235-0708
7220399,https://www.boattrader.com/listing/2016-yamaha-boats-242-x-103678324/,power,power-runabout,Yamaha Boats,242 X,2016,used,24,8.5,,2019-09-17T04:03:32.000Z,fiberglass,other,2,0,,,,64900,5777,Harrison Township,US,MI,48045
7063016,https://www.boattrader.com/listing/2019-scarab-scarab-195-195-g-103563715/,power,power-bowrider,Scarab,SCARAB 195 195 G,2019,new,19,6.56,2469.18,2019-04-25T14:17:53.000Z,fiberglass,other,1,0,,,,35273,5776,Bay City,US,MI,48708
7253354,https://www.boattrader.com/listing/1992-sea-ray-400-express-cruiser-103702099/,power,power-expresscruiser,Sea Ray,400 Express Cruiser,1992,used,40,13,,2019-10-17T04:01:27.000Z,fiberglass,gasoline,2,0,,,,44995,5776,Bay City,US,MI,48708
7146164,https://www.boattrader.com/listing/2020-four-winns-210-horizon-103623622/,power,power-bowrider,Four Winns,210 Horizon,2020,new,21,8.42,,2019-07-12T13:14:35.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,57227,185684,Waterford,US,MI,48328
7239845,https://www.boattrader.com/listing/2003-crestliner-fish-hawk-103693200/,power,power-aluminum,Crestliner,Fish Hawk,2003,used,16,,,2019-10-04T04:01:05.000Z,aluminum,gasoline,1,0,,,,11000,6159,Grand Haven,US,MI,49417
7204307,https://www.boattrader.com/listing/1999-tiara-4000-express-103667223/,power,power-expresscruiser,Tiara,4000 Express,1999,used,40,,,2019-09-04T04:02:50.000Z,fiberglass,diesel,2,0,,,inboard,189900,5777,Harrison Township,US,MI,48045
7176218,https://www.boattrader.com/listing/2020-scarab-255id-impulse-103646146/,power,power-bowrider,Scarab,255ID/Impulse,2020,new,25,8.33,,2019-08-08T04:03:30.000Z,fiberglass,gasoline,2,0,,,,85993,5775,Volo,US,IL,60073
7208270,https://www.boattrader.com/listing/2000-sea-ray-380-sundancer-103669586/,power,power-expresscruiser,Sea Ray,380 Sundancer,2000,used,38,13,,2019-09-07T04:02:37.000Z,fiberglass,other,2,0,,,,109900,5211,Winthrop Harbor,US,IL,60096
7252034,https://www.boattrader.com/listing/2020-mastercraft-x-series-x24-103701247/,power,power-skiwake,Mastercraft,X Series X24,2020,new,24,8.5,,2019-10-16T04:02:21.000Z,fiberglass,other,1,0,,,,195455,5268,Pewaukee,US,WI,53072
7147010,https://www.boattrader.com/listing/2020-cruisers-yachts-50cantius-103624233/,power,power-motor,Cruisers Yachts,50CANTIUS,2020,new,50,15,,2019-07-13T15:17:50.000Z,fiberglass,other,2,0,,,,1507940,5781,Sturgeon Bay,US,WI,54235-0708
7204310,https://www.boattrader.com/listing/2018-alumacraft-185-trophy-brs-103667227/,power,power-skifish,Alumacraft,185 TROPHY BRS,2018,used,18,8.17,,2019-09-04T04:03:27.000Z,fiberglass,other,1,0,,,,39900,65089,Antioch,US,IL,60002
7192640,https://www.boattrader.com/listing/1999-sea-ray-290-sundancer-103657354/,power,power-expresscruiser,Sea Ray,290 Sundancer,1999,used,29,,,2019-08-23T04:02:09.000Z,fiberglass,other,2,0,,,,34500,5211,Winthrop Harbor,US,IL,60096
7053317,https://www.boattrader.com/listing/2001-sea-ray-380-sundancer-103556549/,power,power-expresscruiser,Sea Ray,380 Sundancer,2001,used,38,,,2019-04-17T15:48:58.000Z,fiberglass,other,2,0,,,,104999,6159,Grand Haven,US,MI,49417
7221581,https://www.boattrader.com/listing/2017-smoker-craft-161-pro-angler-103679168/,power,power-sportfish,Smoker Craft,161 Pro Angler,2017,used,16,,,2019-09-18T04:02:45.000Z,fiberglass,gasoline,1,0,,,outboard,15995,5268,Pewaukee,US,WI,53072
7053692,https://www.boattrader.com/listing/2016-glastron-185-gts-103556919/,power,power-sportcruiser,Glastron,185 GTS,2016,used,18,7.42,,2019-04-17T15:55:55.000Z,fiberglass,other,1,0,,,,27995,5268,Pewaukee,US,WI,53072
7085444,https://www.boattrader.com/listing/2019-starcraft-mdx-ob-191-ob-103581911/,power,power-deck,Starcraft,MDX OB 191 OB,2019,new,19,8.5,,2019-05-16T16:07:31.000Z,fiberglass,other,1,0,,,,31971,65089,Antioch,US,IL,60002
7256015,https://www.boattrader.com/listing/2011-premier-250-sunsation-103704794/,power,power-pontoon,Premier,250 Sunsation,2011,used,25,,,2019-10-19T04:01:15.000Z,fiberglass,other,1,0,,,,24995,185684,Waterford,US,MI,48328
7053344,https://www.boattrader.com/listing/2019-barletta-e-22uc-103556591/,power,power-pontoon,Barletta,E 22UC,2019,new,22,9,,2019-04-17T15:52:40.000Z,fiberglass,other,1,0,,,,51722,185684,Waterford,US,MI,48328
7263584,https://www.boattrader.com/listing/2014-mastercraft-x-55-103710234/,power,power-skiwake,Mastercraft,X-55,2014,used,25,,,2019-10-26T04:01:47.000Z,fiberglass,other,1,0,,,,99500,65089,Antioch,US,IL,60002
7053758,https://www.boattrader.com/listing/2019-cruisers-yachts-298br-103557024/,power,power-bowrider,Cruisers Yachts,298BR,2019,new,29,,,2019-04-17T15:57:00.000Z,fiberglass,other,1,0,,,,138761,5781,Sturgeon Bay,US,WI,54235-0708
7254827,https://www.boattrader.com/listing/2016-bayliner-175-bowrider-103703091/,power,power-bowrider,Bayliner,175 Bowrider,2016,used,17,,,2019-10-18T04:01:38.000Z,fiberglass,other,1,0,,,,18995,5775,Volo,US,IL,60073
7146197,https://www.boattrader.com/listing/2010-precision-23-103623648/,power,power-motorsailer,Precision,23,2010,used,23,8.42,,2019-07-12T13:17:24.000Z,fiberglass,gasoline,1,0,,,outboard,29900,5781,Sturgeon Bay,US,WI,54235-0708
7059814,https://www.boattrader.com/listing/2019-sylvan-mirage-fish-8520-cruise-n-fish-103561046/,power,power-pontoon,Sylvan,Mirage Fish 8520 Cruise-n-Fish,2019,new,20,8.5,,2019-04-23T12:40:26.000Z,fiberglass,gasoline,1,0,,,outboard,29012,5781,Sturgeon Bay,US,WI,54235-0708
7262105,https://www.boattrader.com/listing/2005-nautique-sport-226-103709113/,power,power-skiwake,Nautique,Sport 226,2005,used,22,,,2019-10-25T04:02:18.000Z,fiberglass,other,1,0,,,,32995,5268,Pewaukee,US,WI,53072
7227824,https://www.boattrader.com/listing/2001-boston-whaler-130-sport-103683531/,power,power-other,Boston Whaler,130 Sport,2001,used,13,,,2019-09-24T04:02:05.000Z,fiberglass,other,1,0,,,,12995,5268,Pewaukee,US,WI,53072
7053257,https://www.boattrader.com/listing/2019-scout-xsf-sportfish-177-sport-103556495/,power,power-sportfish,Scout,XSF SPORTFISH 177 SPORT,2019,new,17,6.56,,2019-04-17T15:48:56.000Z,fiberglass,other,1,0,,,,31364,6159,Grand Haven,US,MI,49417
7123559,https://www.boattrader.com/listing/2009-regal-4460commodore-103608213/,power,power-motor,Regal,4460COMMODORE,2009,used,44,,,2019-06-21T11:35:35.000Z,fiberglass,other,2,0,,,,269995,5211,Winthrop Harbor,US,IL,60096
7053128,https://www.boattrader.com/listing/1987-trojan-11-meter-intl-103556361/,power,power-sportfish,Trojan,11 METER INTL,1987,used,38,14,,2019-04-17T15:20:14.000Z,fiberglass,other,2,0,,,,34900,5777,Harrison Township,US,MI,48045
