id,url,type,boatClass,make,model,year,condition,length_ft,beam_ft,dryWeight_lb,created,hullMaterial,fuelType,numEngines,totalHP,maxEngineYear,minEngineYear,engineCategory,price,city,country,state,zip
7047946,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2200-ob-103552629/,power,power-deck,Hurricane,SUNDECK SD 2200 OB,2019,new,22,9,,2019-04-12T15:22:55.000Z,fiberglass,other,1,0,,,,54900,Vero Beach,US,FL,32960
7153291,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2690-ob-103628608/,power,power-deck,Hurricane,SunDeck SD 2690 OB,2019,new,26,9,,2019-07-19T19:02:03.000Z,fiberglass,other,1,0,,,,89999,Fort Lauderdale,US,FL,33315
7238144,https://www.boattrader.com/listing/2020-sportsman-heritage-231-center-console-103692114/,power,power-center,Sportsman,Heritage 231 Center Console,2020,new,23,9,,2019-10-02T19:02:36.000Z,fiberglass,other,1,0,,,,69070,Vero Beach,US,FL,32960
5119796,https://www.boattrader.com/listing/2012-alumacraft-mv1860-sc-102537252/,power,power-aluminum,Alumacraft,MV1860 SC,2012,new,18,72,,2015-06-09T22:09:30.000Z,aluminum,other,1,0,,,,19995,Six Mile,US,SC,29682
7153302,https://www.boattrader.com/listing/2019-cobia-301-cc-center-console-103628613/,power,power-center,Cobia,301 CC Center Console,2019,new,30,10,,2019-07-19T19:02:05.000Z,fiberglass,other,1,0,,,,,Vero Beach,US,FL,32960
6943862,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2486-ob-103478800/,power,power-deck,Hurricane,SunDeck SD 2486 OB,2019,new,24,9,,2018-12-22T18:09:00.000Z,fiberglass,other,1,0,,,,67900,Islamorada,US,FL,33036
7047945,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2200-ob-103552630/,power,power-deck,Hurricane,SUNDECK SD 2200 OB,2019,new,22,9,,2019-04-12T15:22:52.000Z,fiberglass,other,1,0,,,,54900,Fort Lauderdale,US,FL,33315
6949537,https://www.boattrader.com/listing/2019-sportsman-heritage-241-center-console-103482864/,power,power-center,Sportsman,Heritage 241 Center Console,2019,new,24,9,,2019-01-06T18:07:17.000Z,fiberglass,other,1,0,,,,82900,Islamorada,US,FL,33036
7215073,https://www.boattrader.com/listing/2020-sportsman-open-212-center-console-103674658/,power,power-center,Sportsman,Open 212 Center Console,2020,new,21,9,,2019-09-11T19:02:44.000Z,fiberglass,other,1,0,,,,55049,West Palm Beach,US,FL,33415
7253198,https://www.boattrader.com/listing/2019-sportsman-masters-247-bay-boat-103702028/,power,power-bay,Sportsman,Masters 247 Bay Boat,2019,used,24,9,,2019-10-16T19:02:13.000Z,fiberglass,other,1,0,,,,68500,Miami,US,FL,33166
7221445,https://www.boattrader.com/listing/2020-cobia-262-center-console-103679124/,power,power-center,Cobia,262 Center Console,2020,new,26,9,,2019-09-17T19:02:17.000Z,fiberglass,other,1,0,,,,,Vero Beach,US,FL,32960
7158970,https://www.boattrader.com/listing/2019-cobia-301-cc-center-console-103632269/,power,power-center,Cobia,301 CC Center Console,2019,new,30,10,,2019-07-25T19:02:08.000Z,fiberglass,other,1,0,,,,,Vero Beach,US,FL,32960
7172356,https://www.boattrader.com/listing/1991-bayliner-capri-103642436/,power,power-bowrider,Bayliner,CAPRI,1991,used,18,,,2019-08-05T19:01:22.000Z,fiberglass,other,1,0,,,,4900,Lake Havasu City,US,,86403
7253196,https://www.boattrader.com/listing/2020-sportsman-open-232-center-console-103702019/,power,power-center,Sportsman,Open 232 Center Console,2020,new,23,9,,2019-10-16T19:02:12.000Z,fiberglass,other,1,0,,,,71235,Islamorada,US,FL,33036
7099612,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2690-ob-103592584/,power,power-deck,Hurricane,SunDeck SD 2690 OB,2019,new,26,9,,2019-06-01T01:13:10.000Z,fiberglass,other,1,0,,,,89999,West Palm Beach,US,FL,33415
7192537,https://www.boattrader.com/listing/2020-cobia-240-cc-center-console-103657304/,power,power-center,Cobia,240 CC Center Console,2020,new,24,9,,2019-08-22T19:02:13.000Z,fiberglass,other,1,0,,,,,Vero Beach,US,FL,32960
7253193,https://www.boattrader.com/listing/2020-sportsman-open-232-center-console-103702018/,power,power-center,Sportsman,Open 232 Center Console,2020,new,23,9,,2019-10-16T19:02:09.000Z,fiberglass,other,1,0,,,,71235,West Palm Beach,US,FL,33415
7176050,https://www.boattrader.com/listing/2020-cobia-237-center-console-103646076/,power,power-center,Cobia,237 Center Console,2020,new,24,9,,2019-08-07T19:01:54.000Z,fiberglass,other,1,0,,,,,Vero Beach,US,FL,32960
6947802,https://www.boattrader.com/listing/2019-sportsman-heritage-231-center-console-103481588/,power,power-center,Sportsman,Heritage 231 Center Console,2019,new,23,9,,2019-01-03T18:06:26.000Z,fiberglass,other,1,0,,,,64999,Vero Beach,US,FL,32960
6641839,https://www.boattrader.com/listing/2018-starcraft-ex22-fd-103266243/,power,power-pontoon,Starcraft,EX22 FD,2018,new,22,102,,2018-03-09T07:44:49.000Z,aluminum,other,1,0,,,,29990,Lincolnton,US,GA,30817
7215076,https://www.boattrader.com/listing/2020-sportsman-open-212-center-console-103674655/,power,power-center,Sportsman,Open 212 Center Console,2020,new,21,9,,2019-09-11T19:02:46.000Z,fiberglass,other,1,0,,,,55049,Miami,US,FL,33166
7181871,https://www.boattrader.com/listing/2020-sylvan-820-pf-103650269/,power,power-pontoon,Sylvan,820 PF,2020,new,20,8,,2019-08-13T19:02:00.000Z,aluminum,other,1,0,,,,25385,Lincolnton,US,GA,30817
7163452,https://www.boattrader.com/listing/2004-centurion-sport-bowrider-103635707/,power,power-skiwake,Centurion,Sport Bowrider,2004,used,22,,,2019-07-29T19:02:44.000Z,fiberglass,other,1,0,,,,28900,Lake Havasu City,US,,86403
6939821,https://www.boattrader.com/listing/2019-starcraft-sls-3-103475790/,power,power-pontoon,Starcraft,SLS-3,2019,new,25,102,,2018-12-17T18:11:56.000Z,aluminum,other,1,0,,,,41485,Lincolnton,US,GA,30817
7208970,https://www.boattrader.com/listing/2004-scout-220-bay-scout-103670081/,power,power-bay,Scout,220 Bay Scout,2004,used,22,9,,2019-09-07T19:02:16.000Z,fiberglass,other,1,0,,,,27900,Miami,US,FL,33166
7086952,https://www.boattrader.com/listing/2018-hurricane-fundeck-fd-236sb-103583036/,power,power-deck,Hurricane,FunDeck FD 236SB,2018,used,24,9,,2019-05-17T19:07:55.000Z,fiberglass,other,1,0,,,,39900,Fort Lauderdale,US,FL,33315
7200063,https://www.boattrader.com/listing/2020-sylvan-l3-party-fish-103662972/,power,power-pontoon,Sylvan,L3 Party Fish,2020,new,24,102,,2019-08-29T19:02:47.000Z,aluminum,other,1,0,,,,44485,Lincolnton,US,GA,30817
7253197,https://www.boattrader.com/listing/2020-sportsman-open-232-center-console-103702020/,power,power-center,Sportsman,Open 232 Center Console,2020,new,23,9,,2019-10-16T19:02:13.000Z,fiberglass,other,1,0,,,,71235,Fort Lauderdale,US,FL,33315
7015733,https://www.boattrader.com/listing/2019-nauticstar-215xts-103528349/,power,power-bay,NauticStar,215XTS,2019,new,21,98,,2019-03-12T19:06:30.000Z,fiberglass,other,1,0,,,,41990,Lincolnton,US,GA,30817
7192536,https://www.boattrader.com/listing/2020-cobia-240-cc-center-console-103657310/,power,power-center,Cobia,240 CC Center Console,2020,new,24,9,,2019-08-22T19:02:13.000Z,fiberglass,other,1,0,,,,,Islamorada,US,FL,33036
6947797,https://www.boattrader.com/listing/2019-sportsman-heritage-231-center-console-103481593/,power,power-center,Sportsman,Heritage 231 Center Console,2019,new,23,9,,2019-01-03T18:06:23.000Z,fiberglass,other,1,0,,,,64999,Islamorada,US,FL,33036
7192534,https://www.boattrader.com/listing/2020-cobia-240-cc-center-console-103657306/,power,power-center,Cobia,240 CC Center Console,2020,new,24,9,,2019-08-22T19:02:06.000Z,fiberglass,other,1,0,,,,,West Palm Beach,US,FL,33415
7153299,https://www.boattrader.com/listing/2019-cobia-301-cc-center-console-103628606/,power,power-center,Cobia,301 CC Center Console,2019,new,30,10,,2019-07-19T19:02:05.000Z,fiberglass,other,1,0,,,,,Islamorada,US,FL,33036
7208969,https://www.boattrader.com/listing/2018-sea-hunt-game-fish-30-center-console-103670082/,power,power-center,Sea Hunt,Game Fish 30 Center Console,2018,used,30,10,,2019-09-07T19:02:06.000Z,fiberglass,other,1,0,,,,167900,Miami,US,FL,33166
7219294,https://www.boattrader.com/listing/2020-cobia-301-cc-center-console-103677613/,power,power-center,Cobia,301 CC Center Console,2020,new,30,10,,2019-09-15T19:02:19.000Z,fiberglass,other,1,0,,,,,Miami,US,FL,33166
7153294,https://www.boattrader.com/listing/2019-cobia-262-center-console-103628611/,power,power-center,Cobia,262 Center Console,2019,new,26,9,,2019-07-19T19:02:03.000Z,fiberglass,other,1,0,,,,,Miami,US,FL,33166
7129688,https://www.boattrader.com/listing/2019-blackfin-272dc-dual-console-103612270/,power,power-dualconsole,Blackfin,272DC Dual Console,2019,new,27,9,,2019-06-26T19:01:56.000Z,fiberglass,other,1,0,,,,,Fort Lauderdale,US,FL,33315
7160686,https://www.boattrader.com/listing/1993-centurion-ski-falcon-xp-103633554/,power,power-skifish,Centurion,Ski Falcon XP,1993,used,20,,,2019-07-26T19:02:18.000Z,fiberglass,other,1,0,,,,11995,Lake Havasu City,US,,86403
6943868,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2486-ob-103478802/,power,power-deck,Hurricane,SunDeck SD 2486 OB,2019,new,24,9,,2018-12-22T18:09:01.000Z,fiberglass,other,1,0,,,,67900,Miami,US,FL,33166
7201147,https://www.boattrader.com/listing/2018-hewes-redfisher-18-103663739/,power,power-skiff,Hewes,Redfisher 18,2018,used,19,8,,2019-08-30T19:03:07.000Z,fiberglass,other,1,0,,,,36900,West Palm Beach,US,FL,33415
5121584,https://www.boattrader.com/listing/1997-nitro-800lxs-102538012/,power,power-bass,Nitro,800LXS,1997,used,18,,,2015-06-10T22:23:43.000Z,other,other,1,0,,,,6995,Six Mile,US,SC,29682
7133126,https://www.boattrader.com/listing/2019-blackfin-272cc-center-console-103614789/,power,power-center,Blackfin,272CC Center Console,2019,new,27,9,,2019-06-30T19:01:23.000Z,fiberglass,other,1,0,,,,,Fort Lauderdale,US,FL,33315
7226120,https://www.boattrader.com/listing/2020-hurricane-ss-185-ob-103682401/,power,power-deck,Hurricane,SS 185 OB,2020,new,19,8,,2019-09-21T19:02:42.000Z,fiberglass,other,1,0,,,,30900,Fort Lauderdale,US,FL,33315
7253194,https://www.boattrader.com/listing/2020-sportsman-open-232-center-console-103702017/,power,power-center,Sportsman,Open 232 Center Console,2020,new,23,9,,2019-10-16T19:02:12.000Z,fiberglass,other,1,0,,,,71235,Miami,US,FL,33166
7158972,https://www.boattrader.com/listing/2019-cobia-301-cc-center-console-103632261/,power,power-center,Cobia,301 CC Center Console,2019,new,30,10,,2019-07-25T19:02:08.000Z,fiberglass,other,1,0,,,,,Fort Lauderdale,US,FL,33315
7169022,https://www.boattrader.com/listing/2020-sportsman-open-282-center-console-103639667/,power,power-center,Sportsman,Open 282 Center Console,2020,new,28,9,,2019-08-02T19:01:13.000Z,fiberglass,other,1,0,,,,158670,Islamorada,US,FL,33036
7183065,https://www.boattrader.com/listing/2013-sea-fox-256-center-console-103651115/,power,power-center,Sea Fox,256 Center Console,2013,used,25,9,,2019-08-14T19:02:19.000Z,fiberglass,other,1,0,,,,59999,West Palm Beach,US,FL,33415
7153290,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2690-ob-103628609/,power,power-deck,Hurricane,SunDeck SD 2690 OB,2019,new,26,9,,2019-07-19T19:02:03.000Z,fiberglass,other,1,0,,,,89999,Vero Beach,US,FL,32960
6561019,https://www.boattrader.com/listing/2018-starcraft-ex22-fd-103211652/,power,power-pontoon,Starcraft,EX22 FD,2018,new,22,102,,2017-12-14T18:21:06.000Z,aluminum,other,1,0,,,,29990,Lincolnton,US,GA,30817
7248616,https://www.boattrader.com/listing/2020-sportsman-masters-267oe-103699226/,power,power-bay,Sportsman,Masters 267OE,2020,new,27,9,,2019-10-11T19:01:58.000Z,fiberglass,other,1,0,,,,122545,Islamorada,US,FL,33036
7169026,https://www.boattrader.com/listing/2020-sportsman-open-282-center-console-103639674/,power,power-center,Sportsman,Open 282 Center Console,2020,new,28,9,,2019-08-02T19:01:16.000Z,fiberglass,other,1,0,,,,158670,Fort Lauderdale,US,FL,33315
6857077,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2200-ob-103423185/,power,power-deck,Hurricane,SUNDECK SD 2200 OB,2019,new,22,9,,2018-09-26T19:06:22.000Z,fiberglass,other,1,0,,,,52900,Fort Lauderdale,US,FL,33315
7132126,https://www.boattrader.com/listing/2019-sportsman-open-312-center-console-103614042/,power,power-center,Sportsman,Open 312 Center Console,2019,new,31,10,,2019-06-28T19:02:13.000Z,fiberglass,other,1,0,,,,228850,Fort Lauderdale,US,FL,33315
7179196,https://www.boattrader.com/listing/2020-cobia-240-dual-console-103648306/,power,power-dualconsole,Cobia,240 Dual Console,2020,new,25,9,,2019-08-10T19:01:41.000Z,fiberglass,other,1,0,,,,,Fort Lauderdale,US,FL,33315
6886415,https://www.boattrader.com/listing/2019-premier-echo-240-103443976/,power,power-pontoon,Premier,Echo 240,2019,new,24,,,2018-10-23T19:04:09.000Z,aluminum,other,1,0,,,,,Lake Havasu City,US,,86403
6730095,https://www.boattrader.com/listing/2018-starcraft-ex20-c-103330902/,power,power-pontoon,Starcraft,EX20 C,2018,new,20,102,,2018-05-31T02:51:37.000Z,aluminum,other,1,0,,,,22990,Lincolnton,US,GA,30817
7219291,https://www.boattrader.com/listing/2020-cobia-301-cc-center-console-103677612/,power,power-center,Cobia,301 CC Center Console,2020,new,30,10,,2019-09-15T19:02:19.000Z,fiberglass,other,1,0,,,,,Fort Lauderdale,US,FL,33315
7082802,https://www.boattrader.com/listing/2019-starcraft-ex-20-r-103580106/,power,power-pontoon,Starcraft,EX 20 R,2019,new,20,102,,2019-05-14T19:03:07.000Z,aluminum,other,1,0,,,,26990,Lincolnton,US,GA,30817
7142769,https://www.boattrader.com/listing/2019-cobia-240-cc-center-console-103621366/,power,power-center,Cobia,240 CC Center Console,2019,new,24,9,,2019-07-09T19:02:13.000Z,fiberglass,other,1,0,,,,,Vero Beach,US,FL,32960
7246058,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2400-ob-103697482/,power,power-deck,Hurricane,SUNDECK SD 2400 OB,2019,new,24,9,,2019-10-09T19:03:20.000Z,fiberglass,other,1,0,,,,66900,Fort Lauderdale,US,FL,33315
7158969,https://www.boattrader.com/listing/2019-cobia-301-cc-center-console-103632263/,power,power-center,Cobia,301 CC Center Console,2019,new,30,10,,2019-07-25T19:02:08.000Z,fiberglass,other,1,0,,,,,Miami,US,FL,33166
6949313,https://www.boattrader.com/listing/2019-sportsman-heritage-211-center-console-103482709/,power,power-center,Sportsman,Heritage 211 Center Console,2019,new,21,9,,2019-01-05T18:07:35.000Z,fiberglass,other,1,0,,,,55972,Vero Beach,US,FL,32960
7215070,https://www.boattrader.com/listing/2020-sportsman-open-252-center-console-103674650/,power,power-center,Sportsman,Open 252 Center Console,2020,new,25,9,,2019-09-11T19:02:43.000Z,fiberglass,other,1,0,,,,115699,Miami,US,FL,33166
7158971,https://www.boattrader.com/listing/2019-cobia-301-cc-center-console-103632262/,power,power-center,Cobia,301 CC Center Console,2019,new,30,10,,2019-07-25T19:02:08.000Z,fiberglass,other,1,0,,,,,Islamorada,US,FL,33036
6987651,https://www.boattrader.com/listing/2019-cobia-240-dual-console-103508393/,power,power-dualconsole,Cobia,240 Dual Console,2019,new,25,9,,2019-02-13T18:09:36.000Z,fiberglass,other,1,0,,,,99999,Islamorada,US,FL,33036
7158968,https://www.boattrader.com/listing/2019-cobia-301-cc-center-console-103632264/,power,power-center,Cobia,301 CC Center Console,2019,new,30,10,,2019-07-25T19:02:08.000Z,fiberglass,other,1,0,,,,,West Palm Beach,US,FL,33415
7226117,https://www.boattrader.com/listing/2020-hurricane-ss-185-ob-103682400/,power,power-deck,Hurricane,SS 185 OB,2020,new,19,8,,2019-09-21T19:02:42.000Z,fiberglass,other,1,0,,,,30900,West Palm Beach,US,FL,33415
7241166,https://www.boattrader.com/listing/2020-sportsman-open-212-center-console-103694190/,power,power-center,Sportsman,Open 212 Center Console,2020,new,21,9,,2019-10-04T19:02:30.000Z,fiberglass,other,1,0,,,,55787,Fort Lauderdale,US,FL,33315
7138745,https://www.boattrader.com/listing/2018-glasstream-328-103618903/,power,power-center,Glasstream,328,2018,used,32,9,,2019-07-04T19:01:53.000Z,fiberglass,other,1,0,,,,149900,Miami,US,FL,33166
7184271,https://www.boattrader.com/listing/2007-ranger-z-20-103651947/,power,power-bass,Ranger,Z 20,2007,used,20,95,,2019-08-15T19:02:01.000Z,fiberglass,other,1,0,,,,29990,Lincolnton,US,GA,30817
7248613,https://www.boattrader.com/listing/2020-sportsman-masters-267oe-103699224/,power,power-bay,Sportsman,Masters 267OE,2020,new,27,9,,2019-10-11T19:01:57.000Z,fiberglass,other,1,0,,,,122545,West Palm Beach,US,FL,33415
6641128,https://www.boattrader.com/listing/2018-starcraft-mdx-191-ob-103265771/,power,power-deck,Starcraft,MDX 191 OB,2018,new,19,102,,2018-03-08T15:32:41.000Z,fiberglass,other,1,0,,,,33875,Lincolnton,US,GA,30817
7230485,https://www.boattrader.com/listing/2020-sportsman-heritage-231-center-console-103685226/,power,power-center,Sportsman,Heritage 231 Center Console,2020,new,23,9,,2019-09-25T19:01:45.000Z,fiberglass,other,1,0,,,,69070,West Palm Beach,US,FL,33415
7169020,https://www.boattrader.com/listing/2020-sportsman-open-282-center-console-103639672/,power,power-center,Sportsman,Open 282 Center Console,2020,new,28,9,,2019-08-02T19:01:13.000Z,fiberglass,other,1,0,,,,158670,West Palm Beach,US,FL,33415
6987652,https://www.boattrader.com/listing/2019-cobia-240-dual-console-103508392/,power,power-dualconsole,Cobia,240 Dual Console,2019,new,25,9,,2019-02-13T18:09:40.000Z,fiberglass,other,1,0,,,,99999,Vero Beach,US,FL,32960
7153297,https://www.boattrader.com/listing/2019-cobia-262-center-console-103628604/,power,power-center,Cobia,262 Center Console,2019,new,26,9,,2019-07-19T19:02:04.000Z,fiberglass,other,1,0,,,,,Fort Lauderdale,US,FL,33315
7246056,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2400-ob-103697478/,power,power-deck,Hurricane,SUNDECK SD 2400 OB,2019,new,24,9,,2019-10-09T19:03:20.000Z,fiberglass,other,1,0,,,,66900,Vero Beach,US,FL,32960
7200067,https://www.boattrader.com/listing/2020-sylvan-820-party-fish-103662970/,power,power-pontoon,Sylvan,820 Party Fish,2020,new,20,96,,2019-08-29T19:03:01.000Z,aluminum,other,1,0,,,,25385,Lincolnton,US,GA,30817
7225504,https://www.boattrader.com/listing/2020-cobia-280-dc-dual-console-103681980/,power,power-dualconsole,Cobia,280 DC Dual Console,2020,new,28,10,,2019-09-20T19:02:39.000Z,fiberglass,other,1,0,,,,,Vero Beach,US,FL,32960
6987654,https://www.boattrader.com/listing/2019-cobia-240-dual-console-103508391/,power,power-dualconsole,Cobia,240 Dual Console,2019,new,25,9,,2019-02-13T18:09:41.000Z,fiberglass,other,1,0,,,,99999,Miami,US,FL,33166
7132125,https://www.boattrader.com/listing/2019-sportsman-open-312-center-console-103614046/,power,power-center,Sportsman,Open 312 Center Console,2019,new,31,10,,2019-06-28T19:02:13.000Z,fiberglass,other,1,0,,,,228850,Islamorada,US,FL,33036
7160683,https://www.boattrader.com/listing/2020-sportsman-open-252-center-console-103633553/,power,power-center,Sportsman,Open 252 Center Console,2020,new,25,9,,2019-07-26T19:02:02.000Z,fiberglass,other,1,0,,,,114124,Islamorada,US,FL,33036
6943860,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2486-ob-103478794/,power,power-deck,Hurricane,SunDeck SD 2486 OB,2019,new,24,9,,2018-12-22T18:08:57.000Z,fiberglass,other,1,0,,,,67900,Fort Lauderdale,US,FL,33315
7176046,https://www.boattrader.com/listing/2019-hurricane-fundeck-fd-226-ob-103646077/,power,power-deck,Hurricane,FunDeck FD 226 OB,2019,new,22,8,,2019-08-07T19:01:08.000Z,fiberglass,other,1,0,,,,44900,Islamorada,US,FL,33036
7153296,https://www.boattrader.com/listing/2019-cobia-262-center-console-103628603/,power,power-center,Cobia,262 Center Console,2019,new,26,9,,2019-07-19T19:02:04.000Z,fiberglass,other,1,0,,,,,Islamorada,US,FL,33036
7169019,https://www.boattrader.com/listing/2020-sportsman-open-282-center-console-103639665/,power,power-center,Sportsman,Open 282 Center Console,2020,new,28,9,,2019-08-02T19:01:13.000Z,fiberglass,other,1,0,,,,158670,Miami,US,FL,33166
6731455,https://www.boattrader.com/listing/2018-starcraft-mdx-191-ob-103332570/,power,power-deck,Starcraft,MDX 191 OB,2018,new,19,102,,2018-06-01T02:19:56.000Z,fiberglass,other,1,0,,,,33875,Lincolnton,US,GA,30817
6772459,https://www.boattrader.com/listing/2002-polar-1700-cc-103360131/,power,power-center,Polar,1700 CC,2002,used,17,,,2018-07-11T22:57:49.000Z,fiberglass,other,1,0,,,,9995,Six Mile,US,SC,29682
7179193,https://www.boattrader.com/listing/2020-cobia-240-dual-console-103648305/,power,power-dualconsole,Cobia,240 Dual Console,2020,new,25,9,,2019-08-10T19:01:40.000Z,fiberglass,other,1,0,,,,,West Palm Beach,US,FL,33415
7236718,https://www.boattrader.com/listing/2020-sylvan-822-part-fish-103690615/,power,power-pontoon,Sylvan,822 Part Fish,2020,new,22,96,,2019-10-01T19:02:27.000Z,aluminum,other,1,0,,,,27385,Lincolnton,US,GA,30817
6820858,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-187-ob-103396743/,power,power-deck,Hurricane,SUNDECK SD 187 OB,2019,new,19,9,,2018-08-25T21:12:21.000Z,fiberglass,other,1,0,,,,34900,Islamorada,US,FL,33036
7238146,https://www.boattrader.com/listing/2020-sportsman-heritage-231-center-console-103692111/,power,power-center,Sportsman,Heritage 231 Center Console,2020,new,23,9,,2019-10-02T19:02:37.000Z,fiberglass,other,1,0,,,,69070,Fort Lauderdale,US,FL,33315
7132123,https://www.boattrader.com/listing/2019-sportsman-open-282-center-console-103614041/,power,power-center,Sportsman,Open 282 Center Console,2019,new,28,9,,2019-06-28T19:02:01.000Z,fiberglass,other,1,0,,,,157930,Fort Lauderdale,US,FL,33315
7247335,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2486-ob-103698352/,power,power-deck,Hurricane,SunDeck SD 2486 OB,2019,new,24,9,,2019-10-10T19:03:11.000Z,fiberglass,other,1,0,,,,64900,Vero Beach,US,FL,32960
7238143,https://www.boattrader.com/listing/2020-sportsman-heritage-231-center-console-103692106/,power,power-center,Sportsman,Heritage 231 Center Console,2020,new,23,9,,2019-10-02T19:02:36.000Z,fiberglass,other,1,0,,,,69070,Miami,US,FL,33166
7230490,https://www.boattrader.com/listing/2020-sportsman-masters-227-bay-boat-103685222/,power,power-bay,Sportsman,Masters 227 Bay Boat,2020,new,22,8,,2019-09-25T19:01:55.000Z,fiberglass,other,1,0,,,,60730,Fort Lauderdale,US,FL,33315
6611089,https://www.boattrader.com/listing/2005-tracker-fishing-barge-21-103245696/,power,power-pontoon,Tracker,Fishing Barge 21,2005,used,21,,,2018-02-09T18:19:28.000Z,aluminum,other,1,0,,,,8000,Six Mile,US,SC,29682
7026600,https://www.boattrader.com/listing/2017-starcraft-mx23-l-103535997/,power,power-pontoon,Starcraft,MX23 L,2017,used,25,,,2019-03-22T19:14:24.000Z,aluminum,other,1,0,,,,47995,,US,,
7111670,https://www.boattrader.com/listing/2019-sportsman-tournament-214-bay-boat-103601207/,power,power-bay,Sportsman,Tournament 214 Bay Boat,2019,new,21,8,,2019-06-12T19:01:19.000Z,fiberglass,other,1,0,,,,52355,West Palm Beach,US,FL,33415
7246049,https://www.boattrader.com/listing/2020-cobia-262-center-console-103697474/,power,power-center,Cobia,262 Center Console,2020,new,26,9,,2019-10-09T19:02:23.000Z,fiberglass,other,1,0,,,,,West Palm Beach,US,FL,33415
7129673,https://www.boattrader.com/listing/2019-blackfin-242cc-center-console-103612283/,power,power-center,Blackfin,242CC Center Console,2019,new,25,9,,2019-06-26T19:01:19.000Z,fiberglass,other,1,0,,,,,Miami,US,FL,33166
6813737,https://www.boattrader.com/listing/2019-sportsman-heritage-241-center-console-103391297/,power,power-center,Sportsman,Heritage 241 Center Console,2019,new,24,9,,2018-08-18T19:40:08.000Z,fiberglass,other,1,0,,,,82900,Vero Beach,US,FL,32960
6813740,https://www.boattrader.com/listing/2019-sportsman-heritage-241-center-console-103391300/,power,power-center,Sportsman,Heritage 241 Center Console,2019,new,24,9,,2018-08-18T19:40:16.000Z,fiberglass,other,1,0,,,,82900,West Palm Beach,US,FL,33415
7018034,https://www.boattrader.com/listing/2019-cobia-280-dc-dual-console-103529863/,power,power-dualconsole,Cobia,280 DC Dual Console,2019,new,28,10,,2019-03-14T19:03:44.000Z,fiberglass,other,1,0,,,,,West Palm Beach,US,FL,33415
7132122,https://www.boattrader.com/listing/2019-sportsman-open-282-center-console-103614040/,power,power-center,Sportsman,Open 282 Center Console,2019,new,28,9,,2019-06-28T19:02:00.000Z,fiberglass,other,1,0,,,,157930,Miami,US,FL,33166
7129682,https://www.boattrader.com/listing/2020-hurricane-217-sundeck-ob-103612273/,power,power-deck,Hurricane,217 SunDeck OB,2020,new,21,9,,2019-06-26T19:01:33.000Z,fiberglass,other,1,0,,,,47900,Fort Lauderdale,US,FL,33315
7224293,https://www.boattrader.com/listing/2020-pathfinder-2300-hps-bay-boat-103681092/,power,power-bay,Pathfinder,2300 HPS BAY BOAT,2020,new,24,8,,2019-09-19T19:00:56.000Z,fiberglass,other,1,0,,,,,Vero Beach,US,FL,32960
6820860,https://www.boattrader.com/listing/2019-hurricane-217-sundeck-ob-103396761/,power,power-deck,Hurricane,217 SunDeck OB,2019,new,21,9,,2018-08-25T21:12:22.000Z,fiberglass,other,1,0,,,,37900,Fort Lauderdale,US,FL,33315
7129679,https://www.boattrader.com/listing/2020-hurricane-217-sundeck-ob-103612285/,power,power-deck,Hurricane,217 SunDeck OB,2020,new,21,9,,2019-06-26T19:01:32.000Z,fiberglass,other,1,0,,,,47900,Miami,US,FL,33166
7151058,https://www.boattrader.com/listing/2019-cobia-280-center-console-103627050/,power,power-center,Cobia,280 Center Console,2019,new,28,10,,2019-07-17T19:01:43.000Z,fiberglass,other,1,0,,,,,Islamorada,US,FL,33036
7238141,https://www.boattrader.com/listing/2020-cobia-262-center-console-103692113/,power,power-center,Cobia,262 Center Console,2020,new,26,9,,2019-10-02T19:02:11.000Z,fiberglass,other,1,0,,,,,Fort Lauderdale,US,FL,33315
6820869,https://www.boattrader.com/listing/2019-hurricane-217-sundeck-ob-103396771/,power,power-deck,Hurricane,217 SunDeck OB,2019,new,21,9,,2018-08-25T21:12:25.000Z,fiberglass,other,1,0,,,,37900,Vero Beach,US,FL,32960
7224242,https://www.boattrader.com/listing/2006-mastercraft-maristar-215-103681088/,power,power-skiwake,Mastercraft,MariStar 215,2006,used,21,,,2019-09-19T17:02:39.000Z,other,other,1,0,,,,32900,Hudsonville,US,MI,49426
7151055,https://www.boattrader.com/listing/2019-cobia-280-center-console-103627052/,power,power-center,Cobia,280 Center Console,2019,new,28,10,,2019-07-17T19:01:43.000Z,fiberglass,other,1,0,,,,,Miami,US,FL,33166
