id,url,type,boatClass,make,model,year,condition,length_ft,beam_ft,dryWeight_lb,created,hullMaterial,fuelType,numEngines,totalHP,maxEngineYear,minEngineYear,engineCategory,price,sellerId,city,country,state,zip
7112848,https://www.boattrader.com/listing/2019-crestliner-1650-super-hawk-wt-103601993/,power,power-other,Crestliner,1650 SUPER HAWK WT,2019,new,16.83,,,2019-06-13T16:30:14.000Z,aluminum,other,1,0,,,,25429,12667,Kaukauna,US,WI,54130
7112860,https://www.boattrader.com/listing/2019-crestliner-1750-fish-hawk-sc-103602002/,power,power-aluminum,Crestliner,1750 Fish Hawk SC,2019,new,17.75,7.92,1480,2019-06-13T16:30:14.000Z,aluminum,other,1,0,,,,25828,12667,Kaukauna,US,WI,54130
6954745,https://www.boattrader.com/listing/2019-sunchaser-geneva-cruise-22-lr-dh-103486205/,power,power-pontoon,SunChaser,Geneva Cruise 22 LR DH,2019,new,22.75,8.5,2100,2019-01-11T13:30:14.000Z,aluminum,other,1,0,,,,27408,12667,Kaukauna,US,WI,54130
7213000,https://www.boattrader.com/listing/1987-winner-2280-brougham-103673060/,power,power-other,Winner,2280 Brougham,1987,used,22,,,2019-09-10T13:30:19.000Z,fiberglass,other,1,0,,,,16500,5618,Oceanside,US,NY,11572
7113425,https://www.boattrader.com/listing/2019-crestliner-220-rally-dx-cwdh-103602361/,power,power-pontoon,Crestliner,220 Rally DX CWDH,2019,new,22,8.5,2495,2019-06-14T08:30:16.000Z,aluminum,other,1,0,,,,35273,12667,Kaukauna,US,WI,54130
7223465,https://www.boattrader.com/listing/2019-crestliner-1600-vision-103680453/,power,power-aluminum,Crestliner,1600 Vision,2019,new,16.33,6.75,935,2019-09-19T09:30:17.000Z,aluminum,other,1,0,,,,18270,12667,Kaukauna,US,WI,54130
7178863,https://www.boattrader.com/listing/2012-mirrocraft-1761-aggressor-103648035/,power,power-fresh,MirroCraft,1761 Aggressor,2012,used,17.33,7.75,1300,2019-08-10T07:30:14.000Z,aluminum,other,1,0,,,,18699,12667,Kaukauna,US,WI,54130
7112859,https://www.boattrader.com/listing/2019-crestliner-1700-vision-103602003/,power,power-aluminum,Crestliner,1700 Vision,2019,new,17.5,7.33,1190,2019-06-13T16:30:14.000Z,aluminum,other,1,0,,,,22303,12667,Kaukauna,US,WI,54130
6958024,https://www.boattrader.com/listing/2018-crest-caliber-230-slc-103488099/,power,power-pontoon,Crest,Caliber 230 SLC,2018,used,23.67,8.5,3068,2019-01-16T09:30:13.000Z,aluminum,other,1,0,,,,59999,12667,Kaukauna,US,WI,54130
7025925,https://www.boattrader.com/listing/2019-bayliner-element-e16-103535487/,power,power-deck,Bayliner,Element E16,2019,new,16.17,7.42,1570,2019-03-22T11:30:12.000Z,fiberglass,other,1,0,,,,18886,12667,Kaukauna,US,WI,54130
7191121,https://www.boattrader.com/listing/2008-mirrocraft-1615-outfitter-103656274/,power,power-fresh,MirroCraft,1615 Outfitter,2008,used,16,5.92,440,2019-08-21T17:30:13.000Z,aluminum,other,1,0,,,,7999,5125,Bridgeport,US,NY,13030
7112794,https://www.boattrader.com/listing/2019-crestliner-1650-fish-hawk-sc-js-103601944/,power,power-aluminum,Crestliner,1650 Fish Hawk SC JS,2019,new,16.75,7.25,1095,2019-06-13T15:30:16.000Z,aluminum,other,1,0,,,,23241,12667,Kaukauna,US,WI,54130
7222354,https://www.boattrader.com/listing/2005-stingray-180-rx-103679677/,power,power-runabout,Stingray,180 RX,2005,used,18,7.08,2115,2019-09-18T12:30:17.000Z,fiberglass,other,1,0,,,,8995,5125,Bridgeport,US,NY,13030
7199698,https://www.boattrader.com/listing/2018-yamaha-boats-ar195-103662700/,power,power-jet,Yamaha Boats,AR195,2018,used,19,8,2302,2019-08-29T13:30:12.000Z,fiberglass,other,1,0,,,,34999,5125,Bridgeport,US,NY,13030
6944622,https://www.boattrader.com/listing/2019-crest-iii-220-slc-103479363/,power,power-pontoon,Crest,III 220 SLC,2019,new,23.33,8.5,2558,2018-12-26T14:30:11.000Z,aluminum,other,1,0,,,,40075,12667,Kaukauna,US,WI,54130
6944657,https://www.boattrader.com/listing/2019-crest-caliber-230-slc-103479389/,power,power-pontoon,Crest,Caliber 230 SLC,2019,new,23.67,8.5,3068,2018-12-26T15:30:13.000Z,aluminum,other,1,0,,,,58245,12667,Kaukauna,US,WI,54130
7112799,https://www.boattrader.com/listing/2019-crestliner-1650-fish-hawk-wt-js-103601947/,power,power-aluminum,Crestliner,1650 FISH HAWK WT JS,2019,new,16.75,7.25,1230,2019-06-13T15:30:16.000Z,aluminum,other,1,0,,,,24398,12667,Kaukauna,US,WI,54130
6945495,https://www.boattrader.com/listing/2019-crestliner-1850-fish-hawk-wt-js-103479988/,power,power-aluminum,Crestliner,1850 Fish Hawk WT JS,2019,new,18.75,7.92,1720,2018-12-28T16:30:12.000Z,aluminum,other,1,0,,,,35339,12667,Kaukauna,US,WI,54130
6945475,https://www.boattrader.com/listing/2019-crestliner-1850-fish-hawk-sc-103479971/,power,power-aluminum,Crestliner,1850 Fish Hawk SC,2019,new,18.75,7.92,1690,2018-12-28T15:30:12.000Z,aluminum,other,1,0,,,,29043,12667,Kaukauna,US,WI,54130
6851273,https://www.boattrader.com/listing/1979-garvey-open-103419189/,power,power-other,garvey,Open,1979,used,15,,,2018-09-21T09:30:13.000Z,wood,other,1,0,,,,1290,5618,Oceanside,US,NY,11572
7081861,https://www.boattrader.com/listing/2019-cypress-cay-cayman-le-230-103579346/,power,power-pontoon,Cypress Cay,Cayman LE 230,2019,new,23,8.5,3230,2019-05-14T07:30:15.000Z,aluminum,other,1,0,,,,60499,12667,Kaukauna,US,WI,54130
7180078,https://www.boattrader.com/listing/1993-four-winns-190-horizon-103648861/,power,power-other,Four Winns,190 Horizon,1993,used,19,,,2019-08-12T09:30:17.000Z,fiberglass,other,1,0,,,,6999,12667,Kaukauna,US,WI,54130
7154932,https://www.boattrader.com/listing/1986-lund-pro-pike-14-103629608/,power,power-aluminum,Lund,Pro Pike 14,1986,used,14,,,2019-07-22T13:30:19.000Z,aluminum,other,1,0,,,,1499,12667,Kaukauna,US,WI,54130
6954673,https://www.boattrader.com/listing/2019-sunchaser-geneva-cruise-20-lr-dh-103486141/,power,power-pontoon,SunChaser,Geneva Cruise 20 LR DH,2019,new,20.75,8.5,1850,2019-01-11T12:30:12.000Z,aluminum,other,1,0,,,,23109,12667,Kaukauna,US,WI,54130
7112856,https://www.boattrader.com/listing/2019-crestliner-1700-vision-103602006/,power,power-aluminum,Crestliner,1700 Vision,2019,new,17.5,7.33,1190,2019-06-13T16:30:14.000Z,aluminum,other,1,0,,,,23344,12667,Kaukauna,US,WI,54130
7225316,https://www.boattrader.com/listing/2008-stingray-195-lr-103681809/,power,power-bowrider,Stingray,195 LR,2008,used,20,7.58,2580,2019-09-20T14:30:14.000Z,fiberglass,gasoline,1,0,,,,16998,12703,St Peters,US,MO,63376
7025924,https://www.boattrader.com/listing/2019-bayliner-170-bowrider-103535488/,power,power-bowrider,Bayliner,170 Bowrider,2019,new,17.5,6.92,1753,2019-03-22T11:30:12.000Z,fiberglass,other,1,0,,,,21499,12667,Kaukauna,US,WI,54130
